Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request mins,Request day,Request month,Request year,Drop date,Drop hour,Drop mins,Drop day,Drop month,Drop year
719,Airport,274,Trip Completed,11-07-2016 14:52,11-07-2016 15:32,11-07-2016,14,52,11,7,2016,11-07-2016,15,32,11,7,2016
1060,City,274,Trip Completed,11-07-2016 19:50,11-07-2016 20:48,11-07-2016,19,50,11,7,2016,11-07-2016,20,48,11,7,2016
1929,City,274,Trip Completed,12-07-2016 11:18,12-07-2016 12:16,12-07-2016,11,18,12,7,2016,12-07-2016,12,16,12,7,2016
2101,City,274,Trip Completed,12-07-2016 16:10,12-07-2016 17:10,12-07-2016,16,10,12,7,2016,12-07-2016,17,10,12,7,2016
2282,City,274,Trip Completed,12-07-2016 18:42,12-07-2016 19:45,12-07-2016,18,42,12,7,2016,12-07-2016,19,45,12,7,2016
3190,City,274,Trip Completed,13-07-2016 09:28,13-07-2016 10:44,13-07-2016,9,28,13,7,2016,13-07-2016,10,44,13,7,2016
3412,City,274,Trip Completed,13-07-2016 15:26,13-07-2016 16:04,13-07-2016,15,26,13,7,2016,13-07-2016,16,4,13,7,2016
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016 21:13,13-07-2016,20,0,13,7,2016,13-07-2016,21,13,13,7,2016
4612,City,274,Trip Completed,14-07-2016 10:41,14-07-2016 11:31,14-07-2016,10,41,14,7,2016,14-07-2016,11,31,14,7,2016
5033,Airport,274,Trip Completed,14-07-2016 19:16,14-07-2016 20:06,14-07-2016,19,16,14,7,2016,14-07-2016,20,6,14,7,2016
5764,City,274,Trip Completed,15-07-2016 08:17,15-07-2016 09:01,15-07-2016,8,17,15,7,2016,15-07-2016,9,1,15,7,2016
6750,Airport,274,Trip Completed,15-07-2016 23:51,16-07-2016 00:49,15-07-2016,23,51,15,7,2016,16-07-2016,0,49,16,7,2016
314,Airport,275,Trip Completed,11-07-2016 07:28,11-07-2016 08:15,11-07-2016,7,28,11,7,2016,11-07-2016,8,15,11,7,2016
757,Airport,275,Trip Completed,11-07-2016 16:01,11-07-2016 16:52,11-07-2016,16,1,11,7,2016,11-07-2016,16,52,11,7,2016
2123,City,275,Trip Completed,12-07-2016 16:45,12-07-2016 17:40,12-07-2016,16,45,12,7,2016,12-07-2016,17,40,12,7,2016
2824,City,275,Trip Completed,13-07-2016 05:10,13-07-2016 06:29,13-07-2016,5,10,13,7,2016,13-07-2016,6,29,13,7,2016
3445,Airport,275,Trip Completed,13-07-2016 16:39,13-07-2016 17:22,13-07-2016,16,39,13,7,2016,13-07-2016,17,22,13,7,2016
3690,Airport,275,Trip Completed,13-07-2016 19:43,13-07-2016 20:48,13-07-2016,19,43,13,7,2016,13-07-2016,20,48,13,7,2016
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016 04:04,15-07-2016,3,4,15,7,2016,15-07-2016,4,4,15,7,2016
6090,Airport,275,Trip Completed,15-07-2016 14:31,15-07-2016 15:09,15-07-2016,14,31,15,7,2016,15-07-2016,15,9,15,7,2016
303,Airport,276,Trip Completed,11-07-2016 07:19,11-07-2016 08:01,11-07-2016,7,19,11,7,2016,11-07-2016,8,1,11,7,2016
560,Airport,276,Trip Completed,11-07-2016 10:16,11-07-2016 11:25,11-07-2016,10,16,11,7,2016,11-07-2016,11,25,11,7,2016
1319,City,276,Trip Completed,11-07-2016 22:48,11-07-2016 23:43,11-07-2016,22,48,11,7,2016,11-07-2016,23,43,11,7,2016
1493,Airport,276,Trip Completed,12-07-2016 05:28,12-07-2016 06:22,12-07-2016,5,28,12,7,2016,12-07-2016,6,22,12,7,2016
1662,City,276,Trip Completed,12-07-2016 07:27,12-07-2016 08:32,12-07-2016,7,27,12,7,2016,12-07-2016,8,32,12,7,2016
2020,City,276,Trip Completed,12-07-2016 13:40,12-07-2016 14:37,12-07-2016,13,40,12,7,2016,12-07-2016,14,37,12,7,2016
2407,City,276,Trip Completed,12-07-2016 19:57,12-07-2016 20:47,12-07-2016,19,57,12,7,2016,12-07-2016,20,47,12,7,2016
2818,Airport,276,Trip Completed,13-07-2016 05:05,13-07-2016 05:37,13-07-2016,5,5,13,7,2016,13-07-2016,5,37,13,7,2016
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016 22:09,13-07-2016,21,10,13,7,2016,13-07-2016,22,9,13,7,2016
4421,City,276,Trip Completed,14-07-2016 08:16,14-07-2016 09:20,14-07-2016,8,16,14,7,2016,14-07-2016,9,20,14,7,2016
5673,Airport,276,Trip Completed,15-07-2016 07:05,15-07-2016 07:39,15-07-2016,7,5,15,7,2016,15-07-2016,7,39,15,7,2016
6372,Airport,276,Trip Completed,15-07-2016 19:09,15-07-2016 19:37,15-07-2016,19,9,15,7,2016,15-07-2016,19,37,15,7,2016
6563,City,276,Trip Completed,15-07-2016 21:03,15-07-2016 22:21,15-07-2016,21,3,15,7,2016,15-07-2016,22,21,15,7,2016
579,City,277,Trip Completed,11-07-2016 11:04,11-07-2016 12:02,11-07-2016,11,4,11,7,2016,11-07-2016,12,2,11,7,2016
689,City,277,Trip Completed,11-07-2016 13:45,11-07-2016 14:19,11-07-2016,13,45,11,7,2016,11-07-2016,14,19,11,7,2016
724,Airport,277,Trip Completed,11-07-2016 15:06,11-07-2016 15:42,11-07-2016,15,6,11,7,2016,11-07-2016,15,42,11,7,2016
1499,City,277,Trip Completed,12-07-2016 05:30,12-07-2016 06:18,12-07-2016,5,30,12,7,2016,12-07-2016,6,18,12,7,2016
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016 23:33,13-07-2016,22,52,13,7,2016,13-07-2016,23,33,13,7,2016
4919,Airport,277,Trip Completed,14-07-2016 18:16,14-07-2016 18:54,14-07-2016,18,16,14,7,2016,14-07-2016,18,54,14,7,2016
6334,Airport,277,Trip Completed,15-07-2016 18:43,15-07-2016 19:50,15-07-2016,18,43,15,7,2016,15-07-2016,19,50,15,7,2016
1577,Airport,278,Trip Completed,12-07-2016 06:22,12-07-2016 07:37,12-07-2016,6,22,12,7,2016,12-07-2016,7,37,12,7,2016
2197,Airport,278,Trip Completed,12-07-2016 17:53,12-07-2016 18:27,12-07-2016,17,53,12,7,2016,12-07-2016,18,27,12,7,2016
2509,City,278,Trip Completed,12-07-2016 21:01,12-07-2016 21:51,12-07-2016,21,1,12,7,2016,12-07-2016,21,51,12,7,2016
3514,Airport,278,Trip Completed,13-07-2016 17:42,13-07-2016 18:29,13-07-2016,17,42,13,7,2016,13-07-2016,18,29,13,7,2016
4588,City,278,Trip Completed,14-07-2016 10:01,14-07-2016 11:11,14-07-2016,10,1,14,7,2016,14-07-2016,11,11,14,7,2016
5929,Airport,278,Trip Completed,15-07-2016 10:06,15-07-2016 10:53,15-07-2016,10,6,15,7,2016,15-07-2016,10,53,15,7,2016
6335,City,278,Trip Completed,15-07-2016 18:45,15-07-2016 19:18,15-07-2016,18,45,15,7,2016,15-07-2016,19,18,15,7,2016
375,Airport,279,Trip Completed,11-07-2016 08:07,11-07-2016 09:26,11-07-2016,8,7,11,7,2016,11-07-2016,9,26,11,7,2016
555,City,279,Trip Completed,11-07-2016 10:16,11-07-2016 11:01,11-07-2016,10,16,11,7,2016,11-07-2016,11,1,11,7,2016
622,Airport,279,Trip Completed,11-07-2016 12:01,11-07-2016 13:15,11-07-2016,12,1,11,7,2016,11-07-2016,13,15,11,7,2016
1975,City,279,Trip Completed,12-07-2016 12:17,12-07-2016 13:34,12-07-2016,12,17,12,7,2016,12-07-2016,13,34,12,7,2016
2831,Airport,279,Trip Completed,13-07-2016 05:22,13-07-2016 06:26,13-07-2016,5,22,13,7,2016,13-07-2016,6,26,13,7,2016
3085,Airport,279,Trip Completed,13-07-2016 08:18,13-07-2016 08:55,13-07-2016,8,18,13,7,2016,13-07-2016,8,55,13,7,2016
3418,City,279,Trip Completed,13-07-2016 15:37,13-07-2016 16:45,13-07-2016,15,37,13,7,2016,13-07-2016,16,45,13,7,2016
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016 23:26,13-07-2016,22,8,13,7,2016,13-07-2016,23,26,13,7,2016
4443,Airport,279,Trip Completed,14-07-2016 08:29,14-07-2016 09:40,14-07-2016,8,29,14,7,2016,14-07-2016,9,40,14,7,2016
5686,City,279,Trip Completed,15-07-2016 07:19,15-07-2016 08:22,15-07-2016,7,19,15,7,2016,15-07-2016,8,22,15,7,2016
6120,Airport,279,Trip Completed,15-07-2016 15:21,15-07-2016 16:06,15-07-2016,15,21,15,7,2016,15-07-2016,16,6,15,7,2016
6274,Airport,279,Trip Completed,15-07-2016 18:18,15-07-2016 19:02,15-07-2016,18,18,15,7,2016,15-07-2016,19,2,15,7,2016
6364,City,279,Trip Completed,15-07-2016 19:11,15-07-2016 19:50,15-07-2016,19,11,15,7,2016,15-07-2016,19,50,15,7,2016
89,City,280,Trip Completed,11-07-2016 04:52,11-07-2016 05:51,11-07-2016,4,52,11,7,2016,11-07-2016,5,51,11,7,2016
805,Airport,280,Trip Completed,11-07-2016 17:19,11-07-2016 18:18,11-07-2016,17,19,11,7,2016,11-07-2016,18,18,11,7,2016
2836,City,280,Trip Completed,13-07-2016 05:20,13-07-2016 06:22,13-07-2016,5,20,13,7,2016,13-07-2016,6,22,13,7,2016
3298,City,280,Trip Completed,13-07-2016 11:44,13-07-2016 12:47,13-07-2016,11,44,13,7,2016,13-07-2016,12,47,13,7,2016
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016 05:41,15-07-2016,5,6,15,7,2016,15-07-2016,5,41,15,7,2016
6159,City,280,Trip Completed,15-07-2016 16:35,15-07-2016 17:23,15-07-2016,16,35,15,7,2016,15-07-2016,17,23,15,7,2016
6492,City,280,Trip Completed,15-07-2016 20:31,15-07-2016 21:18,15-07-2016,20,31,15,7,2016,15-07-2016,21,18,15,7,2016
592,City,281,Trip Completed,11-07-2016 11:18,11-07-2016 11:54,11-07-2016,11,18,11,7,2016,11-07-2016,11,54,11,7,2016
737,Airport,281,Trip Completed,11-07-2016 15:30,11-07-2016 16:04,11-07-2016,15,30,11,7,2016,11-07-2016,16,4,11,7,2016
1108,City,281,Trip Completed,11-07-2016 20:11,11-07-2016 20:53,11-07-2016,20,11,11,7,2016,11-07-2016,20,53,11,7,2016
1387,Airport,281,Trip Completed,12-07-2016 01:33,12-07-2016 02:18,12-07-2016,1,33,12,7,2016,12-07-2016,2,18,12,7,2016
2311,Airport,281,Trip Completed,12-07-2016 19:00,12-07-2016 19:56,12-07-2016,19,0,12,7,2016,12-07-2016,19,56,12,7,2016
2887,City,281,Trip Completed,13-07-2016 05:50,13-07-2016 06:28,13-07-2016,5,50,13,7,2016,13-07-2016,6,28,13,7,2016
3283,City,281,Trip Completed,13-07-2016 10:51,13-07-2016 11:36,13-07-2016,10,51,13,7,2016,13-07-2016,11,36,13,7,2016
4341,City,281,Trip Completed,14-07-2016 07:14,14-07-2016 08:26,14-07-2016,7,14,14,7,2016,14-07-2016,8,26,14,7,2016
5025,Airport,281,Trip Completed,14-07-2016 19:05,14-07-2016 20:08,14-07-2016,19,5,14,7,2016,14-07-2016,20,8,14,7,2016
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016 03:57,15-07-2016,2,59,15,7,2016,15-07-2016,3,57,15,7,2016
5652,City,281,Trip Completed,15-07-2016 06:56,15-07-2016 08:07,15-07-2016,6,56,15,7,2016,15-07-2016,8,7,15,7,2016
672,Airport,282,Trip Completed,11-07-2016 13:20,11-07-2016 14:22,11-07-2016,13,20,11,7,2016,11-07-2016,14,22,11,7,2016
1578,Airport,282,Trip Completed,12-07-2016 06:25,12-07-2016 07:42,12-07-2016,6,25,12,7,2016,12-07-2016,7,42,12,7,2016
4506,City,282,Trip Completed,14-07-2016 09:09,14-07-2016 10:08,14-07-2016,9,9,14,7,2016,14-07-2016,10,8,14,7,2016
4762,City,282,Trip Completed,14-07-2016 15:22,14-07-2016 16:19,14-07-2016,15,22,14,7,2016,14-07-2016,16,19,14,7,2016
6081,City,282,Trip Completed,15-07-2016 14:22,15-07-2016 15:12,15-07-2016,14,22,15,7,2016,15-07-2016,15,12,15,7,2016
6503,City,282,Trip Completed,15-07-2016 20:30,15-07-2016 21:22,15-07-2016,20,30,15,7,2016,15-07-2016,21,22,15,7,2016
649,City,283,Trip Completed,11-07-2016 12:42,11-07-2016 13:16,11-07-2016,12,42,11,7,2016,11-07-2016,13,16,11,7,2016
1040,City,283,Trip Completed,11-07-2016 19:33,11-07-2016 20:15,11-07-2016,19,33,11,7,2016,11-07-2016,20,15,11,7,2016
1461,Airport,283,Trip Completed,12-07-2016 04:58,12-07-2016 06:10,12-07-2016,4,58,12,7,2016,12-07-2016,6,10,12,7,2016
2497,City,283,Trip Completed,12-07-2016 20:57,12-07-2016 21:42,12-07-2016,20,57,12,7,2016,12-07-2016,21,42,12,7,2016
2758,City,283,Trip Completed,13-07-2016 03:48,13-07-2016 04:21,13-07-2016,3,48,13,7,2016,13-07-2016,4,21,13,7,2016
2991,Airport,283,Trip Completed,13-07-2016 07:07,13-07-2016 08:07,13-07-2016,7,7,13,7,2016,13-07-2016,8,7,13,7,2016
3458,City,283,Trip Completed,13-07-2016 17:04,13-07-2016 18:02,13-07-2016,17,4,13,7,2016,13-07-2016,18,2,13,7,2016
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016 22:02,13-07-2016,21,14,13,7,2016,13-07-2016,22,2,13,7,2016
6685,Airport,283,Trip Completed,15-07-2016 22:34,15-07-2016 23:27,15-07-2016,22,34,15,7,2016,15-07-2016,23,27,15,7,2016
420,City,284,Trip Completed,11-07-2016 08:37,11-07-2016 09:27,11-07-2016,8,37,11,7,2016,11-07-2016,9,27,11,7,2016
662,City,284,Trip Completed,11-07-2016 12:58,11-07-2016 14:02,11-07-2016,12,58,11,7,2016,11-07-2016,14,2,11,7,2016
791,Airport,284,Trip Completed,11-07-2016 16:55,11-07-2016 17:35,11-07-2016,16,55,11,7,2016,11-07-2016,17,35,11,7,2016
1164,City,284,Trip Completed,11-07-2016 20:50,11-07-2016 21:39,11-07-2016,20,50,11,7,2016,11-07-2016,21,39,11,7,2016
2939,City,284,Trip Completed,13-07-2016 06:25,13-07-2016 07:05,13-07-2016,6,25,13,7,2016,13-07-2016,7,5,13,7,2016
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016 22:24,13-07-2016,21,45,13,7,2016,13-07-2016,22,24,13,7,2016
4290,City,284,Trip Completed,14-07-2016 06:36,14-07-2016 07:36,14-07-2016,6,36,14,7,2016,14-07-2016,7,36,14,7,2016
4400,Airport,284,Trip Completed,14-07-2016 08:01,14-07-2016 08:44,14-07-2016,8,1,14,7,2016,14-07-2016,8,44,14,7,2016
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016 20:43,14-07-2016,19,58,14,7,2016,14-07-2016,20,43,14,7,2016
5956,City,284,Trip Completed,15-07-2016 10:41,15-07-2016 11:44,15-07-2016,10,41,15,7,2016,15-07-2016,11,44,15,7,2016
6701,City,284,Trip Completed,15-07-2016 22:55,15-07-2016 23:37,15-07-2016,22,55,15,7,2016,15-07-2016,23,37,15,7,2016
1,Airport,285,Trip Completed,11-07-2016 00:20,11-07-2016 00:51,11-07-2016,0,20,11,7,2016,11-07-2016,0,51,11,7,2016
1923,City,285,Trip Completed,12-07-2016 11:00,12-07-2016 12:00,12-07-2016,11,0,12,7,2016,12-07-2016,12,0,12,7,2016
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016 21:37,13-07-2016,21,0,13,7,2016,13-07-2016,21,37,13,7,2016
4876,Airport,285,Trip Completed,14-07-2016 17:46,14-07-2016 18:23,14-07-2016,17,46,14,7,2016,14-07-2016,18,23,14,7,2016
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016 03:04,15-07-2016,2,28,15,7,2016,15-07-2016,3,4,15,7,2016
6452,City,285,Trip Completed,15-07-2016 20:07,15-07-2016 20:48,15-07-2016,20,7,15,7,2016,15-07-2016,20,48,15,7,2016
6703,City,285,Trip Completed,15-07-2016 22:51,15-07-2016 23:37,15-07-2016,22,51,15,7,2016,15-07-2016,23,37,15,7,2016
116,Airport,286,Trip Completed,11-07-2016 05:07,11-07-2016 05:53,11-07-2016,5,7,11,7,2016,11-07-2016,5,53,11,7,2016
761,Airport,286,Trip Completed,11-07-2016 16:11,11-07-2016 17:12,11-07-2016,16,11,11,7,2016,11-07-2016,17,12,11,7,2016
932,City,286,Trip Completed,11-07-2016 18:28,11-07-2016 19:20,11-07-2016,18,28,11,7,2016,11-07-2016,19,20,11,7,2016
1217,City,286,Trip Completed,11-07-2016 21:23,11-07-2016 22:39,11-07-2016,21,23,11,7,2016,11-07-2016,22,39,11,7,2016
1617,Airport,286,Trip Completed,12-07-2016 06:53,12-07-2016 07:23,12-07-2016,6,53,12,7,2016,12-07-2016,7,23,12,7,2016
1849,Airport,286,Trip Completed,12-07-2016 09:42,12-07-2016 10:28,12-07-2016,9,42,12,7,2016,12-07-2016,10,28,12,7,2016
2055,City,286,Trip Completed,12-07-2016 14:54,12-07-2016 15:43,12-07-2016,14,54,12,7,2016,12-07-2016,15,43,12,7,2016
2841,Airport,286,Trip Completed,13-07-2016 05:23,13-07-2016 05:53,13-07-2016,5,23,13,7,2016,13-07-2016,5,53,13,7,2016
5983,City,286,Trip Completed,15-07-2016 11:41,15-07-2016 12:12,15-07-2016,11,41,15,7,2016,15-07-2016,12,12,15,7,2016
6016,Airport,286,Trip Completed,15-07-2016 12:31,15-07-2016 13:19,15-07-2016,12,31,15,7,2016,15-07-2016,13,19,15,7,2016
845,City,287,Trip Completed,11-07-2016 17:41,11-07-2016 18:57,11-07-2016,17,41,11,7,2016,11-07-2016,18,57,11,7,2016
1832,Airport,287,Trip Completed,12-07-2016 09:36,12-07-2016 10:08,12-07-2016,9,36,12,7,2016,12-07-2016,10,8,12,7,2016
2740,Airport,287,Trip Completed,13-07-2016 02:57,13-07-2016 04:06,13-07-2016,2,57,13,7,2016,13-07-2016,4,6,13,7,2016
3622,Airport,287,Trip Completed,13-07-2016 18:57,13-07-2016 20:15,13-07-2016,18,57,13,7,2016,13-07-2016,20,15,13,7,2016
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016 23:46,13-07-2016,23,16,13,7,2016,13-07-2016,23,46,13,7,2016
5749,Airport,287,Trip Completed,15-07-2016 07:59,15-07-2016 08:48,15-07-2016,7,59,15,7,2016,15-07-2016,8,48,15,7,2016
6633,City,287,Trip Completed,15-07-2016 21:57,15-07-2016 22:49,15-07-2016,21,57,15,7,2016,15-07-2016,22,49,15,7,2016
1301,Airport,288,Trip Completed,11-07-2016 22:30,11-07-2016 23:13,11-07-2016,22,30,11,7,2016,11-07-2016,23,13,11,7,2016
2203,City,288,Trip Completed,12-07-2016 17:53,12-07-2016 18:30,12-07-2016,17,53,12,7,2016,12-07-2016,18,30,12,7,2016
2569,City,288,Trip Completed,12-07-2016 21:37,12-07-2016 22:07,12-07-2016,21,37,12,7,2016,12-07-2016,22,7,12,7,2016
3621,Airport,288,Trip Completed,13-07-2016 18:56,13-07-2016 19:35,13-07-2016,18,56,13,7,2016,13-07-2016,19,35,13,7,2016
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016 02:09,14-07-2016,1,9,14,7,2016,14-07-2016,2,9,14,7,2016
4831,City,288,Trip Completed,14-07-2016 17:25,14-07-2016 18:31,14-07-2016,17,25,14,7,2016,14-07-2016,18,31,14,7,2016
158,City,289,Trip Completed,11-07-2016 05:35,11-07-2016 06:41,11-07-2016,5,35,11,7,2016,11-07-2016,6,41,11,7,2016
1290,City,289,Trip Completed,11-07-2016 22:23,11-07-2016 23:00,11-07-2016,22,23,11,7,2016,11-07-2016,23,0,11,7,2016
2441,City,289,Trip Completed,12-07-2016 20:23,12-07-2016 21:25,12-07-2016,20,23,12,7,2016,12-07-2016,21,25,12,7,2016
3681,Airport,289,Trip Completed,13-07-2016 19:31,13-07-2016 20:31,13-07-2016,19,31,13,7,2016,13-07-2016,20,31,13,7,2016
4511,Airport,289,Trip Completed,14-07-2016 09:10,14-07-2016 10:18,14-07-2016,9,10,14,7,2016,14-07-2016,10,18,14,7,2016
4684,City,289,Trip Completed,14-07-2016 12:53,14-07-2016 13:28,14-07-2016,12,53,14,7,2016,14-07-2016,13,28,14,7,2016
5606,City,289,Trip Completed,15-07-2016 06:09,15-07-2016 07:23,15-07-2016,6,9,15,7,2016,15-07-2016,7,23,15,7,2016
5708,Airport,289,Trip Completed,15-07-2016 07:35,15-07-2016 08:07,15-07-2016,7,35,15,7,2016,15-07-2016,8,7,15,7,2016
5960,Airport,289,Trip Completed,15-07-2016 10:52,15-07-2016 11:29,15-07-2016,10,52,15,7,2016,15-07-2016,11,29,15,7,2016
6014,City,289,Trip Completed,15-07-2016 12:31,15-07-2016 13:22,15-07-2016,12,31,15,7,2016,15-07-2016,13,22,15,7,2016
6193,City,289,Trip Completed,15-07-2016 17:19,15-07-2016 18:06,15-07-2016,17,19,15,7,2016,15-07-2016,18,6,15,7,2016
6635,City,289,Trip Completed,15-07-2016 22:01,15-07-2016 23:04,15-07-2016,22,1,15,7,2016,15-07-2016,23,4,15,7,2016
82,Airport,290,Trip Completed,11-07-2016 04:47,11-07-2016 05:23,11-07-2016,4,47,11,7,2016,11-07-2016,5,23,11,7,2016
2518,Airport,290,Trip Completed,12-07-2016 21:07,12-07-2016 22:10,12-07-2016,21,7,12,7,2016,12-07-2016,22,10,12,7,2016
2644,City,290,Trip Completed,12-07-2016 22:39,12-07-2016 23:20,12-07-2016,22,39,12,7,2016,12-07-2016,23,20,12,7,2016
3280,Airport,290,Trip Completed,13-07-2016 10:43,13-07-2016 11:23,13-07-2016,10,43,13,7,2016,13-07-2016,11,23,13,7,2016
3486,City,290,Trip Completed,13-07-2016 17:23,13-07-2016 18:23,13-07-2016,17,23,13,7,2016,13-07-2016,18,23,13,7,2016
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016 22:25,14-07-2016,21,51,14,7,2016,14-07-2016,22,25,14,7,2016
5802,City,290,Trip Completed,15-07-2016 08:43,15-07-2016 09:08,15-07-2016,8,43,15,7,2016,15-07-2016,9,8,15,7,2016
6675,City,290,Trip Completed,15-07-2016 22:21,15-07-2016 23:21,15-07-2016,22,21,15,7,2016,15-07-2016,23,21,15,7,2016
2025,City,291,Trip Completed,12-07-2016 13:56,12-07-2016 14:58,12-07-2016,13,56,12,7,2016,12-07-2016,14,58,12,7,2016
2270,City,291,Trip Completed,12-07-2016 18:28,12-07-2016 19:17,12-07-2016,18,28,12,7,2016,12-07-2016,19,17,12,7,2016
3701,Airport,291,Trip Completed,13-07-2016 19:46,13-07-2016 20:51,13-07-2016,19,46,13,7,2016,13-07-2016,20,51,13,7,2016
4618,City,291,Trip Completed,14-07-2016 11:02,14-07-2016 11:40,14-07-2016,11,2,14,7,2016,14-07-2016,11,40,14,7,2016
4909,Airport,291,Trip Completed,14-07-2016 18:03,14-07-2016 18:34,14-07-2016,18,3,14,7,2016,14-07-2016,18,34,14,7,2016
5578,City,291,Trip Completed,15-07-2016 05:48,15-07-2016 06:43,15-07-2016,5,48,15,7,2016,15-07-2016,6,43,15,7,2016
6404,Airport,291,Trip Completed,15-07-2016 19:24,15-07-2016 20:03,15-07-2016,19,24,15,7,2016,15-07-2016,20,3,15,7,2016
6623,City,291,Trip Completed,15-07-2016 21:51,15-07-2016 23:12,15-07-2016,21,51,15,7,2016,15-07-2016,23,12,15,7,2016
6738,Airport,291,Trip Completed,15-07-2016 23:45,16-07-2016 00:35,15-07-2016,23,45,15,7,2016,16-07-2016,0,35,16,7,2016
497,City,292,Trip Completed,11-07-2016 09:33,11-07-2016 10:09,11-07-2016,9,33,11,7,2016,11-07-2016,10,9,11,7,2016
1071,Airport,292,Trip Completed,11-07-2016 19:58,11-07-2016 20:32,11-07-2016,19,58,11,7,2016,11-07-2016,20,32,11,7,2016
1709,City,292,Trip Completed,12-07-2016 08:09,12-07-2016 09:11,12-07-2016,8,9,12,7,2016,12-07-2016,9,11,12,7,2016
2348,City,292,Trip Completed,12-07-2016 19:21,12-07-2016 20:26,12-07-2016,19,21,12,7,2016,12-07-2016,20,26,12,7,2016
3342,Airport,292,Trip Completed,13-07-2016 12:51,13-07-2016 13:35,13-07-2016,12,51,13,7,2016,13-07-2016,13,35,13,7,2016
1008,Airport,293,Trip Completed,11-07-2016 19:05,11-07-2016 20:09,11-07-2016,19,5,11,7,2016,11-07-2016,20,9,11,7,2016
2430,City,293,Trip Completed,12-07-2016 20:12,12-07-2016 20:44,12-07-2016,20,12,12,7,2016,12-07-2016,20,44,12,7,2016
3352,City,293,Trip Completed,13-07-2016 13:26,13-07-2016 14:04,13-07-2016,13,26,13,7,2016,13-07-2016,14,4,13,7,2016
3748,City,293,Trip Completed,13-07-2016 20:23,13-07-2016 21:26,13-07-2016,20,23,13,7,2016,13-07-2016,21,26,13,7,2016
5687,City,293,Trip Completed,15-07-2016 07:15,15-07-2016 08:01,15-07-2016,7,15,15,7,2016,15-07-2016,8,1,15,7,2016
6724,Airport,293,Trip Completed,15-07-2016 23:20,16-07-2016 00:10,15-07-2016,23,20,15,7,2016,16-07-2016,0,10,16,7,2016
152,City,294,Trip Completed,11-07-2016 05:29,11-07-2016 06:16,11-07-2016,5,29,11,7,2016,11-07-2016,6,16,11,7,2016
1207,Airport,294,Trip Completed,11-07-2016 21:23,11-07-2016 22:32,11-07-2016,21,23,11,7,2016,11-07-2016,22,32,11,7,2016
1377,Airport,294,Trip Completed,12-07-2016 00:54,12-07-2016 01:55,12-07-2016,0,54,12,7,2016,12-07-2016,1,55,12,7,2016
1606,Airport,294,Trip Completed,12-07-2016 06:45,12-07-2016 07:50,12-07-2016,6,45,12,7,2016,12-07-2016,7,50,12,7,2016
1920,City,294,Trip Completed,12-07-2016 10:56,12-07-2016 11:58,12-07-2016,10,56,12,7,2016,12-07-2016,11,58,12,7,2016
2856,Airport,294,Trip Completed,13-07-2016 05:34,13-07-2016 06:46,13-07-2016,5,34,13,7,2016,13-07-2016,6,46,13,7,2016
3277,City,294,Trip Completed,13-07-2016 10:41,13-07-2016 11:06,13-07-2016,10,41,13,7,2016,13-07-2016,11,6,13,7,2016
4501,City,294,Trip Completed,14-07-2016 09:01,14-07-2016 09:51,14-07-2016,9,1,14,7,2016,14-07-2016,9,51,14,7,2016
5194,City,294,Trip Completed,14-07-2016 20:42,14-07-2016 21:26,14-07-2016,20,42,14,7,2016,14-07-2016,21,26,14,7,2016
5519,Airport,294,Trip Completed,15-07-2016 05:11,15-07-2016 05:55,15-07-2016,5,11,15,7,2016,15-07-2016,5,55,15,7,2016
6509,City,294,Trip Completed,15-07-2016 20:32,15-07-2016 21:50,15-07-2016,20,32,15,7,2016,15-07-2016,21,50,15,7,2016
476,City,295,Trip Completed,11-07-2016 09:24,11-07-2016 10:02,11-07-2016,9,24,11,7,2016,11-07-2016,10,2,11,7,2016
1052,Airport,295,Trip Completed,11-07-2016 19:42,11-07-2016 20:54,11-07-2016,19,42,11,7,2016,11-07-2016,20,54,11,7,2016
1743,Airport,295,Trip Completed,12-07-2016 08:28,12-07-2016 09:10,12-07-2016,8,28,12,7,2016,12-07-2016,9,10,12,7,2016
3157,Airport,295,Trip Completed,13-07-2016 09:02,13-07-2016 09:47,13-07-2016,9,2,13,7,2016,13-07-2016,9,47,13,7,2016
5255,Airport,295,Trip Completed,14-07-2016 21:19,14-07-2016 22:09,14-07-2016,21,19,14,7,2016,14-07-2016,22,9,14,7,2016
6475,City,295,Trip Completed,15-07-2016 20:20,15-07-2016 21:02,15-07-2016,20,20,15,7,2016,15-07-2016,21,2,15,7,2016
